/xxzfgzwj/20210608/3642936d8f854af49d3e0190a240a3d0.html	上海市放射性污染防治若干规定
/xxzfgzwj/20250320/ce013c40e74045dbad44d9a9ec3f0a52.html	上海市餐饮业大气污染防治办法
/xxzfgzwj/20210608/2b698f6526e24155badf8ebed961f89b.html	上海市社会生活噪声污染防治办法
/xxzfgzwj/20210608/1578fa25c50145a584ac0d7e0effc192.html	上海市城市生活垃圾收运处置管理办法
/xxzfgzwj/20210608/caaead7dc1ff4dedb3fb23c549fa01a3.html	上海市邮政设施管理办法
/xxzfgzwj/20220224/ad502a2cf7f94a8c8d1cd3299f770038.html	上海市公共法律服务办法
/xxzfgzwj/20210608/05f6f6a928a64ae6ac9991101cddafb7.html	上海市燃气管道设施保护办法
/xxzfgzwj/20210609/b3f3a8ffef8c4add8973db9b9136b0ac.html	上海市液化石油气管理办法
/xxzfgzwj/20260122/06cca6ab5837492b8482d2b2923540df.html	上海市厂房仓库消防安全管理若干规定
/xxzfgzwj/20260119/9f034d107da64afab6d5132ec2613aea.html	上海市铁路客运站地区管理办法
/xxzfgzwj/20250808/6ef40a4d5e8545f08de9bdfd880b02c8.html	上海东方枢纽国际商务合作区管理办法
/xxzfgzwj/20210608/1d43921367d34b76b77782e26ba64767.html	上海市餐厨废弃油脂处理管理办法
/xxzfgzwj/20210608/54877b2e2b5c4aba8fb1d2b73cf12135.html	上海市生猪产品质量安全监督管理办法
/xxzfgzwj/20210608/c2daeee9cd84465c962ce2a138c8bbde.html	上海市户外广告设施管理办法
/xxzfgzwj/20210608/3abcfc89fd744cbd9eaae74b22f44d16.html	上海市城市基础设施和公用事业特许经营管理办法
/xxzfgzwj/20250401/7dab726f8b55468c87eb920c49c0be89.html	上海市碳排放管理办法
/xxzfgzwj/20250401/6e847e5db8974103abd067024040e7da.html	上海市海塘管理办法
/xxzfgzwj/20250401/8fd81efe7f284111b2249fb3c544f7cf.html	上海市管线管理办法
/xxzfgzwj/20210608/0e0a742f4f84480c90c42ec87094f7ce.html	上海市建筑垃圾处理管理规定
/xxzfgzwj/20210608/aaa8933e942e4e9fb8df07559bce63e4.html	上海市国有土地上房屋征收与补偿实施细则
/xxzfgzwj/20210608/584192be71354f04ac39cc9b66e4aeb6.html	上海市水文管理办法
/xxzfgzwj/20210609/0429855e22cd4b4caa16295fb94f2470.html	上海市社会保障卡管理办法
/xxzfgzwj/20210609/831c05aba48747519c781adefeef9cbe.html	上海市行政审批告知承诺管理办法
/xxzfgzwj/20210608/fea607cb2b93446ab99fe6b62bb3b2ad.html	上海市网络预约出租汽车经营服务管理若干规定
/xxzfgzwj/20210608/949a096a4e24447c868ac456e845db9f.html	上海市生活饮用水卫生监督管理办法
/xxzfgzwj/20210608/3a9f1ee93b20448e8550d8b58f224fd6.html	上海市集中空调通风系统卫生管理办法
/xxzfgzwj/20210608/fea6054b1a144766b9721870258564a8.html	上海市城市管理综合行政执法条例实施办法
/xxzfgzwj/20240320/0221c00de22d48b6894c8f6fbe8a6643.html	上海市税费征收服务和保障办法
/xxzfgzwj/20210609/303bd986de724050bdc27f8fe38936f5.html	上海市房屋使用安全管理办法
/xxzfgzwj/20240511/7e05234583704dd2afce9ef29bc58e72.html	上海市长兴岛开发建设管理办法
/xxzfgzwj/20210608/f66c5b1543de4118853076e007c5f640.html	上海市医患纠纷预防与调解办法
/xxzfgzwj/20210608/db87382c0196401193dc761532005879.html	上海市停车场（库）管理办法
/xxzfgzwj/20210608/dd9b676bfaa447b795cee99b8acd5aa9.html	上海市市标制作使用管理暂行规定
/xxzfgzwj/20210608/0f959e8602ad47d2909e373a5cd27d38.html	上海市流动户外广告设置管理规定
/xxzfgzwj/20210608/5865d0167d77451a962490c7c36424cf.html	上海市安全生产事故隐患排查治理办法
/xxzfgzwj/20240320/5eaddadb710d4ea4850e0e2235b1cabb.html	上海市实施《防范和处置非法集资条例》办法
/xxzfgzwj/20231229/516fd1bec6564c8dabd82deeddba0f22.html	上海市科学技术奖励规定
/xxzfgzwj/20210608/bf1738899709433ca96b0e9dabf03242.html	上海市市容环境卫生责任区管理办法
/xxzfgzwj/20210608/1c344139def749a996d1c8f0fd3f5541.html	上海市道路和公共场所清扫保洁服务管理办法
/xxzfgzwj/20210608/701c73ab1b4141509d718665491067bc.html	上海市查处乱张贴乱涂写乱刻画乱悬挂乱散发规定
/xxzfgzwj/20210608/bd7a3be9bd154d42be907e3868ce4b0f.html	上海中国航海博物馆捐赠办法
/xxzfgzwj/20210608/8b9b00d10d774464b41f5672a18046cd.html	上海市社会公用计量标准器具管理办法
/xxzfgzwj/20210609/e66989f40605484d868cfe7b907aa79e.html	上海市户外招牌设置管理办法
/xxzfgzwj/20210609/3456956b5d6c46dca629579e139dbb2b.html	上海市崇明禁猎区管理规定
